sura,ayat,topic,confidence,text
7,46,36,1.0,Di antara keduanya (para penghuni surga dan neraka) ada batas pemisah dan di atas tempat yang tertin...
7,47,22,1.0,"Apabila pandangan mereka dialihkan ke arah penghuni neraka, mereka berkata, “Ya Tuhan kami, janganla..."
7,48,-1,0.0,Orang-orang di atas tempat yang tertinggi (al-a‘rāf) menyeru orang-orang yang mereka kenal dengan ta...
7,49,-1,0.0,"Itukah orang-orang yang kamu telah bersumpah (ketika kamu hidup di dunia), bahwa mereka tidak akan d..."
7,50,7,0.05078009213465091,"Para penghuni neraka menyeru para penghuni surga, “Tuangkanlah (sedikit) air kepada kami atau rezeki..."
7,51,-1,0.0,(Mereka adalah) orang-orang yang menjadikan agamanya sebagai kelengahan dan permainan serta mereka t...
7,52,-1,0.0,"Sungguh, Kami telah mendatangkan kepada mereka Kitab (Al-Qur’an) yang telah Kami jelaskan secara ter..."
7,53,8,1.0,Tidakkah mereka menunggu kecuali takwilnya (terwujudnya kebenaran Al-Qur’an). Pada hari bukti kebena...
7,54,0,0.022617503450164764,"Sesungguhnya Tuhanmu adalah Allah yang telah menciptakan langit dan bumi dalam enam masa,) kemudian ..."
7,55,9,0.12212412557759049,Berdoalah kepada Tuhanmu dengan rendah hati dan suara yang lembut. Sesungguhnya Dia tidak menyukai o...
7,56,9,0.1339184164476945,Janganlah kamu berbuat kerusakan di bumi setelah diatur dengan baik. Berdoalah kepada-Nya dengan ras...
7,57,-1,0.0,Dialah yang mendatangkan angin sebagai kabar gembira yang mendahului kedatangan rahmat-Nya (hujan) s...
7,58,-1,0.0,"Tanah yang baik, tanaman-tanamannya tumbuh subur seizin Tuhannya. Adapun tanah yang tidak subur, tan..."
7,59,-1,0.0,"Sungguh, Kami telah mengutus Nuh (sebagai rasul) kepada kaumnya, lalu ia berkata, “Wahai kaumku, sem..."
7,60,26,0.04430420634744461,"Pemuka-pemuka dari kaumnya berkata, “Sesungguhnya kami benar-benar melihatmu (berada) dalam kesesata..."
7,61,-1,0.0,"Dia (Nuh) menjawab, “Hai kaumku, tidak ada padaku kesesatan sedikit pun, tetapi aku adalah rasul dar..."
7,62,-1,0.0,Aku sampaikan kepadamu risalah (amanat) Tuhanku dan aku memberi nasihat kepadamu. Aku mengetahui dar...
7,63,-1,0.0,Apakah kamu (tidak percaya dan) heran bahwa telah datang kepada kamu peringatan dari Tuhanmu kepada ...
7,64,6,1.0,"(Karena) mereka mendustakannya (Nuh), Kami selamatkan dia dan orang-orang yang bersamanya di dalam b..."
7,65,43,1.0,"(Kami telah mengutus) kepada (kaum) ‘Ad saudara mereka, Hud. Dia berkata, “Wahai kaumku, sembahlah A..."
7,66,-1,0.0,"Para pemuka yang kufur di antara kaumnya berkata, “Sesungguhnya kami benar-benar melihat kamu dalam ..."
7,67,-1,0.0,"Dia (Hud) berkata, “Wahai kaumku, tidak ada padaku kekurangan akal sedikit pun, tetapi aku ini adala..."
7,68,-1,0.0,Aku sampaikan kepadamu risalah-risalah (amanat) Tuhanku dan aku terhadap kamu adalah penasihat yang ...
7,69,-1,0.0,Apakah kamu (tidak percaya dan) heran bahwa telah datang kepadamu tuntunan dari Tuhanmu atas seorang...
7,70,-1,0.0,"Mereka berkata, “Apakah engkau (wahai Hud) datang kepada kami agar kami menyembah Allah semata dan m..."
7,71,-1,0.0,"Dia (Hud) berkata, “Sungguh, sudah pasti kamu akan ditimpa azab dan kemarahan dari Tuhanmu. Apakah k..."
7,72,-1,0.0,"Maka, Kami selamatkan dia (Hud) dan orang-orang yang bersamanya karena rahmat yang besar dari Kami, ..."
7,73,-1,0.0,"(Kami telah mengutus) kepada (kaum) Samud saudara mereka, Saleh. Dia berkata, “Wahai kaumku, sembahl..."
7,74,0,0.03539730181897513,Ingatlah ketika (Allah) menjadikan kamu pengganti-pengganti (yang berkuasa) sesudah ‘Ad dan memberik...
7,75,2,0.12524379164025592,Pemuka-pemuka yang menyombongkan diri di antara kaumnya berkata kepada orang-orang yang dianggap lem...
7,76,2,1.0,"Orang-orang yang menyombongkan diri berkata, “Sesungguhnya kami adalah orang-orang yang mengingkari ..."
7,77,-1,0.0,"Lalu, mereka memotong unta betina itu dan mereka melampaui batas terhadap perintah Tuhan mereka, dan..."
7,78,-1,0.0,"Maka, gempa (dahsyat) menimpa mereka sehingga mereka menjadi (mayat-mayat yang) bergelimpangan di da..."
7,79,-1,0.0,"Maka, dia (Saleh) meninggalkan mereka seraya berkata, “Wahai kaumku, sungguh aku telah menyampaikan ..."
7,80,35,1.0,"(Kami juga telah mengutus) Lut (kepada kaumnya). (Ingatlah) ketika dia berkata kepada kaumnya, “Apak..."
7,81,-1,0.0,"Sesungguhnya kamu benar-benar mendatangi laki-laki untuk melampiaskan syahwat, bukan kepada perempua..."
7,82,43,0.18593473037705702,"Tidak ada jawaban kaumnya selain berkata, “Usirlah mereka (Lut dan pengikutnya) dari negerimu ini. S..."
7,83,11,0.1971802481363271,"Maka, Kami selamatkan dia dan pengikutnya, kecuali istrinya. Dia (istrinya) termasuk (orang-orang ka..."
7,84,-1,0.0,"Kami hujani mereka dengan hujan (batu). Perhatikanlah, bagaimana kesudahan para pendurhaka."
7,85,-1,0.0,"Kepada penduduk Madyan,) Kami (utus) saudara mereka, Syuʻaib. Dia berkata, “Wahai kaumku, sembahlah ..."
7,86,2,0.16359095831323503,Janganlah kamu duduk di setiap jalan dengan menakut-nakuti dan menghalang-halangi orang-orang yang b...
7,87,2,0.6045500547689023,Jika ada segolongan di antara kamu yang beriman kepada (ajaran) yang aku diutus menyampaikannya dan ...
7,88,2,0.07385629595029986,"Para pemuka yang sombong dari kaumnya berkata, “Wahai Syuʻaib, sungguh, kami akan mengusirmu bersama..."
7,89,2,0.05043938923156595,"Sungguh, kami telah mengada-adakan kebohongan besar kepada Allah jika kami kembali pada agamamu sete..."
7,90,-1,0.0,"Para pemuka orang-orang yang kufur dari kaumnya berkata (kepada sesamanya), “Sungguh, jika kamu meng..."
7,91,-1,0.0,"Maka, gempa (dahsyat) menimpa mereka sehingga mereka menjadi (mayat-mayat yang) bergelimpangan di da..."
7,92,-1,0.0,Orang-orang yang mendustakan Syuʻaib seakan-akan belum pernah tinggal di (negeri) itu. Mereka yang m...
7,93,7,0.03944470433945025,"(Ketika Syuʻaib yakin azab akan menimpa kaum kafir,) ia meninggalkan mereka seraya berkata, “Wahai k..."
7,94,1,0.09374377081211388,"Kami tidak mengutus seorang nabi pun di suatu negeri, (lalu penduduknya mendustakan nabi itu,) melai..."
7,95,-1,0.0,"Kemudian, Kami ganti penderitaan itu dengan kesenangan (sehingga keturunan dan harta mereka) bertamb..."
7,96,-1,0.0,"Sekiranya penduduk negeri-negeri beriman dan bertakwa, niscaya Kami akan membukakan untuk mereka ber..."
7,97,18,0.7507666553000989,Apakah penduduk negeri-negeri itu merasa aman dari siksa Kami yang datang pada malam hari ketika mer...
7,98,-1,0.0,"Atau, apakah penduduk negeri-negeri itu merasa aman dari siksa Kami yang datang pada waktu duha (wak..."
7,99,-1,0.0,"Atau, apakah mereka merasa aman dari siksa Allah (yang tidak terduga-duga)? Tidak ada orang yang mer..."
7,100,14,1.0,"Ataukah belum juga jelas bagi orang-orang yang mewarisi suatu negeri setelah (lenyap) penduduknya, b..."
7,101,-1,0.0,Negeri-negeri (yang telah Kami binasakan) itu Kami ceritakan sebagian kisahnya kepadamu (Nabi Muhamm...
7,102,42,1.0,Kami tidak mendapati kebanyakan mereka memenuhi janji. Sesungguhnya Kami dapati kebanyakan mereka ad...
7,103,7,0.5328328158478914,"Kemudian, Kami utus Musa setelah mereka dengan membawa tanda-tanda (kekuasaan) Kami kepada Fir‘aun d..."
7,104,-1,0.0,"Musa berkata, “Wahai Fir‘aun, sesungguhnya aku adalah seorang utusan dari Tuhan semesta alam."
7,105,-1,0.0,"Wajib atasku tidak mengatakan (sesuatu) terhadap Allah, kecuali yang hak (benar). Sungguh, aku datan..."
7,106,-1,0.0,"Dia (Fir‘aun) berkata, “Jika benar engkau membawa suatu bukti, tunjukkanlah, kalau kamu termasuk ora..."
7,107,-1,0.0,"Maka, dia (Musa) melemparkan tongkatnya, tiba-tiba ia (tongkat itu) menjadi ular besar yang nyata."
7,108,36,1.0,"Dia menarik tangannya, tiba-tiba ia (tangan itu) menjadi putih (bercahaya) bagi orang-orang yang mel..."
7,109,38,1.0,"Para pemuka kaum Fir‘aun berkata, “Sesungguhnya orang ini benar-benar penyihir yang sangat pandai."
7,110,-1,0.0,"Dia hendak mengusir kamu dari negerimu.” (Fir‘aun berkata,) “Maka, apa saran kamu?”"
7,111,-1,0.0,"Mereka (para pemuka) itu menjawab, “Beri tangguhlah dia dan saudaranya dan utuslah ke kota-kota bebe..."
7,112,38,1.0,(agar) mereka membawa semua penyihir yang pandai kepadamu.”
7,113,38,1.0,"Para penyihir datang kepada Fir‘aun. Mereka berkata, “(Apakah) kami benar-benar akan mendapat imbala..."
7,114,-1,0.0,"Dia (Fir‘aun) menjawab, “Ya, bahkan sesungguhnya kamu pasti termasuk orang-orang yang didekatkan (ke..."
7,115,-1,0.0,"Mereka (para penyihir) berkata, “Wahai Musa, engkaukah yang akan melemparkan (lebih dahulu) atau kam..."
7,116,38,1.0,"Dia (Musa) menjawab, “Lemparkanlah (lebih dahulu)!” Maka, ketika melemparkan (tali-temali), mereka m..."
7,117,-1,0.0,"Kami wahyukan kepada Musa, “Lemparkanlah tongkatmu!” Maka, tiba-tiba ia menelan (habis) segala kepal..."
7,118,-1,0.0,"Maka, terbuktilah kebenaran dan sia-sialah segala yang mereka kerjakan."
7,119,-1,0.0,Mereka dikalahkan di tempat itu dan jadilah mereka orang-orang yang hina.
7,120,38,1.0,Para penyihir itu tersungkur dalam keadaan sujud.)
7,121,2,1.0,"Mereka berkata, “Kami beriman kepada Tuhan semesta alam,"
7,122,5,0.11120562376322707,(yaitu) Tuhannya Musa dan Harun.”
7,123,2,0.08145403722957939,"Fir‘aun berkata, “Mengapa kamu beriman kepadanya sebelum aku memberi izin kepadamu? Sesungguhnya ini..."
7,124,36,0.24467288374403287,Pasti akan aku potong tangan dan kakimu dengan bersilang (tangan kanan dan kaki kiri atau sebaliknya...
7,125,12,0.25186895501265427,"Mereka (para penyihir) menjawab, “Sesungguhnya kami hanya akan kembali kepada Tuhan kami."
7,126,1,1.0,"Engkau (Fir‘aun) tidak menghukum kami, kecuali karena kami beriman kepada ayat-ayat Tuhan kami ketik..."
7,127,-1,0.0,"Para pemuka dari kaum Fir‘aun berkata, “Apakah engkau akan membiarkan Musa dan kaumnya sehingga mere..."
7,128,-1,0.0,"Musa berkata kepada kaumnya, “Mohonlah pertolongan kepada Allah dan bersabarlah. Sesungguhnya bumi (..."
7,129,3,0.028751169461057685,"Mereka (kaum Musa) berkata, “Kami telah ditindas (oleh Fir‘aun) sebelum engkau datang kepada kami da..."
7,130,-1,0.0,"Sungguh, Kami telah menghukum Fir‘aun dan kaumnya dengan (mendatangkan) kemarau panjang dan kekurang..."
7,131,4,0.10815866866890332,"Maka, apabila kebaikan (kemakmuran) datang kepada mereka, mereka berkata, “Kami pantas mendapatkan i..."
7,132,-1,0.0,"Mereka (kaum Fir‘aun) berkata (kepada Musa), “Bukti apa pun yang engkau bawa kepada kami untuk menyi..."
7,133,37,1.0,"Maka, Kami kirimkan kepada mereka (siksa berupa) banjir besar, belalang, kutu, katak, dan darah (air..."
7,134,1,0.04900959252754769,"Ketika azab (yang telah diterangkan itu) menimpa mereka, mereka pun berkata, “Wahai Musa, mohonkanla..."
7,135,42,1.0,"Namun, setelah Kami hilangkan azab itu dari mereka hingga batas waktu yang harus mereka penuhi, tern..."
7,136,6,1.0,"Maka, Kami membalas mereka (dengan siksa yang lebih berat). Kami tenggelamkan mereka di laut karena ..."
7,137,0,0.2849206846098073,"Kami wariskan kepada kaum yang selalu tertindas itu, bumi bagian timur dan bagian baratnya) yang tel..."
7,138,33,1.0,Kami menyeberangkan Bani Israil (melintasi) laut itu (dengan selamat). Ketika mereka sampai kepada s...
7,139,-1,0.0,Sesungguhnya apa yang mereka anut (kemusyrikan) akan dihancurkan dan akan sia-sia apa yang telah mer...
7,140,3,0.08530193986805679,"Dia (Musa) berkata (kepada kaumnya), “Apakah aku mencarikan untukmu tuhan selain Allah, padahal Dial..."
7,141,-1,0.0,(Ingatlah wahai Bani Israil) ketika Kami menyelamatkan kamu dari para pengikut Fir‘aun yang menyiksa...
7,142,18,0.03620600025169087,Kami telah menjanjikan Musa (untuk memberikan kitab Taurat setelah bermunajat selama) tiga puluh mal...
7,143,-1,0.0,Ketika Musa datang untuk (bermunajat) pada waktu yang telah Kami tentukan (selama empat puluh hari) ...
7,144,33,1.0,"Dia berfirman, “Wahai Musa, sesungguhnya Aku memilih (melebihkan) engkau dari manusia (yang lain) un..."
7,145,-1,0.0,Kami telah menuliskan untuk Musa pada lauh-lauh (Taurat)) segala sesuatu sebagai pelajaran dan penje...
7,146,-1,0.0,Aku akan memalingkan orang-orang yang menyombongkan diri di bumi tanpa alasan yang benar dari tanda-...
7,147,3,0.644403647450685,"Orang-orang yang mendustakan tanda-tanda (kekuasaan) Kami dan adanya pertemuan akhirat, sia-sialah a..."
7,148,-1,0.0,"Kaum Musa, setelah kepergian (Musa ke Gunung Sinai), membuat (sembahan berupa) patung anak sapi yang..."
7,149,-1,0.0,"Setelah mereka (sangat) menyesali perbuatannya dan mengetahui bahwa mereka benar-benar sesat, mereka..."
7,150,-1,0.0,"Ketika Musa kembali kepada kaumnya dalam keadaan marah lagi sedih, dia berkata, “Alangkah buruknya p..."
7,151,9,0.19801098325244712,"Dia (Musa) berdoa, “Ya Tuhanku, ampunilah aku dan saudaraku serta masukkanlah kami ke dalam rahmat-M..."
7,152,4,1.0,Sesungguhnya orang-orang yang menjadikan (patung) anak sapi (sebagai sembahan) kelak akan menerima k...
7,153,-1,0.0,"Orang-orang yang mengerjakan keburukan, kemudian setelah itu bertobat dan beriman, sesungguhnya Tuha..."
7,154,27,0.02879231814809709,"Setelah amarah Musa mereda, dia mengambil (kembali) lauh-lauh (Taurat) itu. Di dalam tulisannya terd..."
7,155,-1,0.0,Musa memilih tujuh puluh orang dari kaumnya untuk (memohon tobat kepada Kami) pada waktu yang telah ...
7,156,-1,0.0,Tetapkanlah untuk kami kebaikan di dunia ini dan di akhirat. Sesungguhnya kami kembali (bertobat) ke...
7,157,-1,0.0,"(Yaitu,) orang-orang yang mengikuti Rasul (Muhammad), Nabi yang ummi (tidak pandai baca tulis) yang ..."
7,158,0,0.49096487788845006,"Katakanlah (Nabi Muhammad), “Wahai manusia, sesungguhnya aku ini utusan Allah bagi kamu semua, Yang ..."
7,159,-1,0.0,Di antara kaum Musa terdapat suatu umat yang memberi petunjuk (kepada manusia) dengan (dasar) kebena...
7,160,33,0.14530568149029888,Kami membagi mereka (Bani Israil) menjadi dua belas suku yang tiap-tiap mereka berjumlah besar. Kami...
7,161,14,0.3336064801855077,"(Ingatlah) ketika dikatakan kepada mereka (Bani Israil), “Tinggallah di negeri ini (Baitulmaqdis) da..."
7,162,-1,0.0,"Maka, orang-orang yang zalim di antara mereka mengganti (perkataan itu) dengan perkataan yang tidak ..."
7,163,33,1.0,Tanyakanlah kepada mereka tentang negeri) yang terletak di dekat laut ketika mereka melanggar aturan...
7,164,-1,0.0,"(Ingatlah) ketika salah satu golongan di antara mereka berkata, “Mengapa kamu menasihati kaum yang a..."
7,165,-1,0.0,"Maka, setelah mereka melupakan apa yang diperingatkan kepada mereka, Kami selamatkan orang-orang yan..."
7,166,4,1.0,"Kemudian, ketika mereka bersikeras (melampaui batas) terhadap segala yang dilarang, Kami katakan kep..."
7,167,-1,0.0,(Ingatlah) ketika Tuhanmu memberitahukan bahwa sungguh Dia akan mengirimkan kepada mereka (Bani Isra...
7,168,-1,0.0,Kami membagi mereka di bumi ini menjadi beberapa golongan. Di antaranya ada orang-orang yang saleh d...
7,169,-1,0.0,"Kemudian, setelah mereka, datanglah generasi (yang lebih buruk) yang mewarisi kitab suci (Taurat). M..."
7,170,-1,0.0,"Orang-orang yang berpegang teguh pada kitab suci (Taurat) dan melaksanakan salat, sesungguhnya Kami ..."
7,171,0,0.051731590190484684,"(Ingatlah) ketika Kami mengangkat gunung (dari akarnya) ke atas mereka, seakan-akan (gunung) itu awa..."
7,172,-1,0.0,"(Ingatlah) ketika Tuhanmu mengeluarkan dari tulang punggung anak cucu Adam, keturunan mereka dan All..."
7,173,10,0.012030754321448213,"atau agar kamu (tidak) mengatakan, “Sesungguhnya nenek moyang kami telah mempersekutukan (Tuhan) sej..."
7,174,6,0.18013086207783383,Demikianlah Kami menjelaskan secara terperinci ayat-ayat itu dan agar mereka kembali (kepada kebenar...
7,175,24,0.6931932124493585,Bacakanlah (Nabi Muhammad) kepada mereka (tentang) berita orang yang telah Kami anugerahkan ayat-aya...
7,176,-1,0.0,"Seandainya Kami menghendaki, niscaya Kami tinggikan (derajat)-nya dengan (ayat-ayat) itu, tetapi dia..."
7,177,6,0.5865177699690015,Sangat buruk perumpamaan kaum yang mendustakan ayat-ayat Kami. Mereka hanya menzalimi diri mereka se...
7,178,-1,0.0,"Siapa saja yang Allah beri petunjuk, dialah yang mendapat petunjuk dan siapa saja yang Allah sesatka..."
7,179,4,0.06403170769614974,"Sungguh, Kami benar-benar telah menciptakan banyak dari kalangan jin dan manusia untuk (masuk neraka..."
7,180,-1,0.0,"Allah memiliki Asmaulhusna (nama-nama yang terbaik). Maka, bermohonlah kepada-Nya dengan menyebut  (..."
7,181,-1,0.0,Di antara orang-orang yang telah Kami ciptakan ada umat yang memberi petunjuk dengan (dasar) kebenar...
7,182,6,1.0,Orang-orang yang mendustakan ayat-ayat Kami akan Kami biarkan mereka berangsur-angsur (menuju kebina...
7,183,-1,0.0,Aku memberi tenggang waktu kepada mereka. Sesungguhnya rencana-Ku sangat teguh.
7,184,10,0.6850280074452161,Apakah mereka tidak merenungkan bahwa teman mereka (Nabi Muhammad) tidak gila sedikit pun? Dia hanya...
7,185,0,0.4046414396101082,Apakah mereka tidak memperhatikan kerajaan langit dan bumi dan segala apa yang Allah ciptakan dan ke...
7,186,-1,0.0,"Siapa saja yang Allah sesatkan, tidak ada yang mampu memberinya petunjuk dan Dia akan membiarkannya ..."
7,187,0,0.07898487526924572,"Mereka menanyakan kepadamu (Nabi Muhammad) tentang kiamat, “Kapan terjadi?” Katakanlah, “Sesungguhny..."
7,188,2,0.019028725425996464,"Katakanlah (Nabi Muhammad), “Aku tidak kuasa mendatangkan manfaat maupun menolak mudarat bagi diriku..."
7,189,9,0.3144892348185192,Dialah yang menciptakan kamu dari jiwa yang satu (Adam) dan darinya Dia menjadikan pasangannya agar ...
7,190,-1,0.0,"Kemudian, setelah Dia memberi keduanya seorang anak yang saleh, mereka menjadikan sekutu bagi Allah)..."
7,191,31,0.47725049160455996,Apakah mereka mempersekutukan (Allah dengan) sesuatu (berhala) yang tidak dapat menciptakan sesuatu ...
7,192,12,0.12138437999225092,(Berhala) itu tidak dapat memberikan pertolongan kepada mereka (para penyembahnya) dan (bahkan) kepa...
7,193,-1,0.0,Jika kamu (orang-orang musyrik) menyeru mereka (berhala-berhala itu) untuk memberi petunjuk kepadamu...
7,194,-1,0.0,Sesungguhnya berhala-berhala yang kamu seru selain Allah adalah makhluk (yang lemah) seperti kamu. M...
7,195,39,1.0,"Apakah mereka (berhala) mempunyai kaki untuk berjalan, mempunyai tangan untuk memegang dengan keras,..."
7,196,6,0.13905153912756882,Sesungguhnya pelindungku adalah Allah yang telah menurunkan kitab suci (Al-Qur’an). Dia melindungi o...
7,197,37,0.04660872677992621,"Berhala-berhala yang kamu seru selain Allah tidaklah sanggup menolongmu, bahkan tidak dapat menolong..."
7,198,26,0.08919764966211217,"Jika kamu menyeru mereka (berhala-berhala) untuk memberi petunjuk, mereka tidak dapat mendengarnya. ..."
7,199,-1,0.0,"Jadilah pemaaf, perintahlah (orang-orang) pada yang makruf, dan berpalinglah dari orang-orang bodoh."
7,200,24,1.0,"Jika setan benar-benar menggodamu dengan halus, berlindunglah kepada Allah.) Sesungguhnya Dia Maha M..."
7,201,24,1.0,"Sesungguhnya orang-orang yang bertakwa, jika mereka dibayang-bayangi pikiran jahat (berbuat dosa) da..."
7,202,24,0.8539988064642828,"Teman-teman mereka (orang kafir dan fasik) membantu setan-setan dalam kesesatan, kemudian mereka tid..."
7,203,-1,0.0,"Jika engkau (Nabi Muhammad) tidak membacakan satu ayat kepada mereka, mereka berkata, “Mengapa tidak..."
7,204,1,0.11406054689099641,"Jika dibacakan Al-Qur’an, dengarkanlah (dengan saksama) dan diamlah agar kamu dirahmati."
7,205,-1,0.0,"Ingatlah Tuhanmu dalam hatimu dengan rendah hati dan rasa takut pada waktu pagi dan petang, dengan t..."
7,206,-1,0.0,Sesungguhnya (malaikat) yang ada di sisi Tuhanmu tidak menyombongkan diri dari ibadah kepada-Nya dan...
8,1,-1,0.0,"Mereka bertanya kepadamu (Nabi Muhammad) tentang (pembagian) harta rampasan perang. Katakanlah, “Har..."
8,2,-1,0.0,"Sesungguhnya orang-orang mukmin adalah mereka yang jika disebut nama Allah,) gemetar hatinya dan jik..."
8,3,9,0.10843866150234807,(yaitu) orang-orang yang melaksanakan salat dan menginfakkan sebagian rezeki yang Kami anugerahkan k...
8,4,2,0.04883371335016652,Mereka itulah orang-orang yang benar-benar beriman. Bagi mereka derajat (tinggi) di sisi Tuhannya da...
8,5,2,0.06708315994704914,(Peristiwa itu)) sebagaimana Tuhanmu menyuruhmu pergi dari rumahmu dengan (berdasar) kebenaran meski...
8,6,3,0.08958571739531154,Mereka membantahmu (Nabi Muhammad) tentang kebenaran (Perang Badar) setelah nyata (bahwa mereka past...
8,7,7,0.5017389140470208,(Ingatlah) ketika Allah menjanjikan kepadamu bahwa salah satu dari dua golongan) (yang kamu hadapi) ...
8,8,14,1.0,"agar Allah menetapkan yang benar (Islam) dan menghilangkan yang batil (syirik), walaupun para pendos..."
8,9,17,0.505169016196249,"(Ingatlah) ketika kamu memohon pertolongan kepada Tuhanmu, lalu Dia mengabulkan(-nya) bagimu (seraya..."
8,10,-1,0.0,"Allah tidak menjadikannya (bala bantuan itu), melainkan sebagai kabar gembira dan agar hatimu menjad..."
8,11,5,0.11081029648144326,(Ingatlah) ketika Allah membuat kamu mengantuk sebagai penenteraman dari-Nya dan menurunkan air (huj...
8,12,17,0.24045861528262158,"(Ingatlah) ketika Tuhanmu mewahyukan kepada para malaikat, “Sesungguhnya Aku bersamamu. Maka, teguhk..."
8,13,8,1.0,(Ketentuan) yang demikian itu adalah karena sesungguhnya mereka menentang Allah dan Rasul-Nya. Siapa...
8,14,7,0.1654211378822374,"Demikian itu (hukuman dunia yang ditimpakan atasmu). Maka, rasakanlah hukuman itu, dan (di hari Kiam..."
8,15,7,0.23961639082592845,"Wahai orang-orang yang beriman, jika kamu bertemu orang-orang kafir yang akan menyerangmu, janganlah..."
8,16,31,1.0,"Siapa yang mundur pada waktu itu, kecuali berbelok untuk (siasat) perang atau hendak menggabungkan d..."
8,17,-1,0.0,"Maka, (sebenarnya) bukan kamu yang membunuh mereka, melainkan Allah yang membunuh mereka dan bukan e..."
8,18,7,1.0,Demikian itu (adalah kemenangan yang besar) dan sesungguhnya Allah melemahkan tipu daya orang-orang ...
8,19,2,0.07637796933074165,"Jika kamu (kaum kafir) meminta putusan (tentang pihak mana yang benar), sungguh putusan itu telah da..."
8,20,8,0.10306043975087494,"Wahai orang-orang yang beriman, taatlah kepada Allah dan Rasul-Nya dan janganlah kamu berpaling dari..."
8,21,39,0.20260615073002292,"Janganlah kamu menjadi seperti orang-orang (munafik dan musyrik) yang berkata, “Kami mendengarkan.” ..."
8,22,-1,0.0,Sesungguhnya seburuk-buruk makhluk yang bergerak di atas bumi dalam pandangan Allah ialah mereka yan...
8,23,39,1.0,"Seandainya Allah mengetahui ada kebaikan pada diri mereka, pasti Dia jadikan mereka dapat mendengar...."
8,24,-1,0.0,"Wahai orang-orang yang beriman, penuhilah seruan Allah dan Rasul (Nabi Muhammad) apabila dia menyeru..."
8,25,3,0.022187598702936528,Peliharalah dirimu dari siksaan yang tidak hanya menimpa orang-orang yang zalim saja di antara kamu....
8,26,0,0.03449598767767689,Ingatlah ketika kamu (umat Islam) masih (berjumlah) sedikit lagi tertindas di bumi (Makkah). (Saat i...
8,27,8,0.06327514810808073,"Wahai orang-orang yang beriman, janganlah kamu mengkhianati Allah dan Rasul serta janganlah kamu men..."
8,28,-1,0.0,Ketahuilah bahwa hartamu dan anak-anakmu itu hanyalah sebagai ujian dan sesungguhnya di sisi Allah a...
8,29,-1,0.0,"Wahai orang-orang yang beriman, jika kamu bertakwa kepada Allah, niscaya Dia akan memberikan furqan ..."
8,30,-1,0.0,(Ingatlah) ketika orang-orang yang kufur merencanakan tipu daya terhadapmu (Nabi Muhammad) untuk men...
8,31,6,1.0,"Apabila ayat-ayat Kami dibacakan kepada mereka, mereka berkata, “Sungguh, kami telah mendengar (yang..."
8,32,32,0.6371414392652803,"(Ingatlah) ketika mereka (orang-orang musyrik) berkata, “Ya Allah, jika (Al-Qur’an) ini adalah keben..."
8,33,-1,0.0,Allah sekali-kali tidak akan mengazab mereka selama engkau (Nabi Muhammad) berada di antara mereka d...
8,34,47,1.0,"Mengapa Allah tidak mengazab mereka, sedangkan mereka menghalang-halangi (orang) untuk (beribadah di..."
8,35,1,0.059651725807467436,"Salat mereka di sekitar Baitullah tidak lain hanyalah siulan dan tepuk tangan. Maka, rasakanlah azab..."
8,36,-1,0.0,Sesungguhnya orang-orang yang kufur menginfakkan harta mereka untuk menghalang-halangi (orang) dari ...
8,37,-1,0.0,agar Allah memisahkan (golongan) yang buruk dari yang baik dan menjadikan (golongan) yang buruk itu ...
8,38,14,0.26039233544082063,"Katakanlah (Nabi Muhammad) kepada orang-orang yang kufur itu, “Jika mereka berhenti (dari kekufurann..."
8,39,2,0.0790701313281542,Perangilah mereka sampai tidak ada lagi fitnah (penganiayaan atau syirik) dan agama seutuhnya hanya ...
8,40,-1,0.0,"Jika mereka berpaling, ketahuilah bahwa sesungguhnya Allah pelindungmu. Dia adalah sebaik-baik pelin..."
8,41,8,0.089978490534445,"Ketahuilah, sesungguhnya apa pun yang kamu peroleh sebagai rampasan perang,) maka seperlimanya untuk..."
8,42,-1,0.0,"(Yaitu,) ketika kamu berada di pinggir lembah yang dekat (kota Madinah) dan mereka berada di pinggir..."
8,43,-1,0.0,(Ingatlah) ketika Allah memperlihatkan mereka kepadamu (Nabi Muhammad) di dalam mimpimu (dalam jumla...
8,44,26,1.0,"(Ingatlah) ketika Dia memperlihatkan mereka kepada kamu (orang-orang beriman), ketika kamu berjumpa ..."
8,45,-1,0.0,"Wahai orang-orang yang beriman, apabila kamu bertemu dengan pasukan (musuh), maka berteguh hatilah d..."
8,46,8,0.7149738263828659,"Taatilah Allah dan Rasul-Nya, janganlah kamu berbantah-bantahan yang menyebabkan kamu menjadi gentar..."
8,47,25,0.08352604514513423,Janganlah kamu menjadi seperti orang-orang yang keluar dari kampung halamannya dengan rasa angkuh da...
8,48,24,1.0,(Ingatlah) ketika setan menjadikan terasa indah bagi mereka perbuatan-perbuatan (dosa) mereka dan me...
8,49,2,0.04069599355081217,"(Ingatlah) ketika orang-orang munafik dan orang-orang yang ada penyakit dalam hatinya berkata, “Mere..."
8,50,17,0.41586130131097143,Seandainya engkau melihat ketika para malaikat mencabut nyawa orang-orang yang kafir sambil memukul ...
8,51,19,1.0,Yang demikian itu disebabkan oleh perbuatan tanganmu (sendiri) dan sesungguhnya Allah (sama sekali) ...
8,52,14,0.13740971147644704,(Keadaan mereka) serupa dengan keadaan pengikut Fir‘aun dan orang-orang yang sebelum mereka. Mereka ...
